,fo_r,fm_r,tau,bias,rmse,fo_err,fm_err,tau_err,nfl,niters,flag,success,datetime
149,0.15528723909693876,0.165999517042312,154.19238944419808,0.06426578634566649,0.003489500125671921,0.0005842825836257229,0.0034572187461397387,113.27633227479262,40,10,1,True,2016-07-06 20:41:23
150,0.15759723791233787,0.1825255858263386,30848.299115581274,0.05568192051987178,0.005886185553720247,0.3580366904798009,0.0025015266708005453,501005.7939853764,40,10,3,True,2016-07-06 20:45:23
151,0.17145060571684678,0.1652506480298066,49989.953630228214,0.060415279115388826,0.0046847126404720016,0.7452543109399244,0.0019677910684425606,6485819.427153365,40,12,1,True,2016-07-06 20:45:35
152,0.1558727344111635,0.1616731635348892,198.78609363880173,0.06408912959897099,0.0037444549741340637,0.0006362721071999035,0.0036600552199740365,262.235619766766,40,21,2,True,2016-07-06 20:45:47
153,0.17365269502812855,0.19495047139760505,203.9690640962267,0.057333577262513376,0.005067741950911562,0.0008635090930270038,0.004944319723773739,98.30300057036938,40,17,2,True,2016-07-06 20:49:47
154,0.15859094784388997,0.17079539413906386,519.7996488499288,0.06265950842329046,0.0040020808830195966,0.000763342947741511,0.003362501657646793,261.86856963337453,40,11,1,True,2016-07-06 20:49:59
155,0.15739628189116506,0.16456076194995428,234.9635186878875,0.06343373545281084,0.0039577276829620995,0.0006808655956253618,0.0038130642378122743,250.60639763564112,40,21,1,True,2016-07-06 20:50:11
156,0.1686570631725619,0.18179985739880927,207.50535383791077,0.059130471589224104,0.004359500562992781,0.0007432668585542869,0.004247137774806205,138.57206606662558,40,11,1,True,2016-07-06 20:54:12
157,0.15662010132313525,0.16740068264945335,142.9154010367497,0.06376199049666752,0.004778716127805208,0.0007980130290745419,0.004746287851695486,147.6796501999214,40,16,1,True,2016-07-06 20:54:24
158,0.1495677143480586,0.15839303994424064,566.087700050399,0.06650982178325315,0.003388149476097964,0.0006575563574398437,0.002789965108549568,326.90328958629544,40,9,1,True,2016-07-06 20:54:36
159,0.17056165934115425,0.1823925788846159,472.7099684371369,0.058340065466646863,0.004829381788725383,0.0009054636646622007,0.004148737299700433,303.9558379569514,40,8,1,True,2016-07-06 20:58:36
160,0.15749153096793966,0.1690022507395071,215.039522897105,0.0633295198614632,0.004090777881557725,0.0006991644138407743,0.00397347448126522,151.92354308443672,40,11,1,True,2016-07-06 20:58:48
161,0.15079690538838691,0.1594629098563373,329.7505594536314,0.06612057390329834,0.0038892410726401806,0.0006914389223478073,0.003585185802396617,257.72036050097904,40,19,2,True,2016-07-06 20:59:00
162,0.16647741802413205,0.18550433369795802,606.0776330201182,0.05945157425954908,0.005597381866824408,0.0011054365332026958,0.004525207350320047,264.34463354866335,40,9,1,True,2016-07-06 21:03:00
163,0.15225939958825424,0.16343152035772027,446.5085045447492,0.06534511417849433,0.00419990575866779,0.0007791308504886095,0.0036553437893513223,268.63980580126633,40,13,1,True,2016-07-06 21:03:13
164,,,,,,,,,40,,-2,False,2016-07-06 21:03:25
165,0.16362025810635902,0.17635137177218585,292.9844456677177,0.0609204007886398,0.005528957474679994,0.0009717523415369018,0.005187574745834782,229.38131944860277,40,12,1,True,2016-07-06 21:07:25
166,0.15142674058690322,0.16499789661096914,145.4894217143069,0.06585616422340979,0.0030443544227110363,0.0005082440400396651,0.0030221455095072298,75.46514301027014,40,19,2,True,2016-07-06 21:07:37
167,0.1465008413670689,0.14889239311360478,1220.4808802685593,0.06809709384434766,0.003806473430206663,0.0009967566632405967,0.002508706934559978,2627.951993379091,40,22,2,True,2016-07-06 21:07:49
168,0.15897039144856162,0.17333373559548673,494.8264592029392,0.06249693299060753,0.005404565208184396,0.0010222039406690426,0.004595837579981181,289.8747692303949,40,11,1,True,2016-07-06 21:11:49
169,0.14805516301147753,0.15923562625814836,118.56944210558137,0.0674223519578613,0.003576054430152758,0.0005922714794435455,0.003565985202012452,97.30834085351009,40,17,1,True,2016-07-06 21:12:01
170,,,,,,,,,40,,-2,False,2016-07-06 21:12:13
171,0.15799532590606666,0.1700170275100016,261.2815366766811,0.06311634167176274,0.005258345370840668,0.0009138117487832708,0.005007807412238343,213.43603239190838,40,18,2,True,2016-07-06 21:16:14
172,0.14617404709738865,0.16013772996577208,311.3098825365239,0.06807021010789477,0.0037665778873107445,0.0006652013621941652,0.0035028674999333627,148.80367388241632,40,8,1,True,2016-07-06 21:16:26
173,0.1416420602906686,0.15409168492038966,118.04034218511138,0.07045298841827773,0.0036399588838941874,0.0006027909659718345,0.003629923949069757,88.76983254604171,40,10,1,True,2016-07-06 21:16:38
174,0.15515378243574054,0.16395370759265712,1307.2251544017945,0.06378305544941286,0.004507457006477265,0.001236048145978811,0.0029116352037790757,909.9109015334528,40,13,1,True,2016-07-06 21:20:38
175,0.14577888636377742,0.15278209128899245,697.7887544434712,0.06825995326281974,0.003821159037449529,0.0007823283046422768,0.0029728222478537336,546.2860148454024,40,15,1,True,2016-07-06 21:20:50
176,0.1417217588803342,0.1440920679919928,4816.588224857064,0.06998678129394105,0.003255400102105365,0.005276522530887027,0.00156460872751578,21584.658386864423,40,4,1,True,2016-07-06 21:21:02
177,0.16167267221412038,0.1696695018861555,1004.0464270834376,0.06142025320827877,0.004640206028327022,0.001090233881253728,0.003247747983660254,792.2941911774444,40,8,1,True,2016-07-06 21:25:02
178,0.15074137535452195,0.15772980390939612,387.8535173128817,0.06616354786039025,0.0038413163689370723,0.0006972440959726946,0.00343990642850517,354.3618919722172,40,27,2,True,2016-07-06 21:25:14
179,,,,,,,,,40,,-2,False,2016-07-06 21:25:26
180,0.17474308256139098,0.194203835011427,246.91790533493952,0.056964277010076725,0.005148950297655413,0.0008901683587145544,0.004935640281573013,124.27056420974334,40,11,1,True,2016-07-06 21:29:27
181,0.1584929889002601,0.16910355541925143,488.45827139232256,0.06276506440371708,0.0035654878851811077,0.0006718068328738509,0.003039892367726559,256.1767853870908,40,8,1,True,2016-07-06 21:29:39
182,0.15384173242449317,0.16058300466301373,564.8021329274421,0.06475829942530614,0.0035949111872542656,0.0006974209656769794,0.0029600961720274593,453.54129617460234,40,22,2,True,2016-07-06 21:29:51
183,0.1899733425866304,0.20405577468368993,161.6754515615544,0.052536171901518235,0.005261951712993024,0.0008843670806869537,0.005203317651500795,133.50146360453707,40,13,1,True,2016-07-06 21:33:51
184,0.17335971605327186,0.1875762226589863,183.04521313451505,0.057514543511124665,0.0035267574376936857,0.0005961131325099648,0.003465556408368488,95.62283656405887,40,11,2,True,2016-07-06 21:34:03
185,0.1612609081469185,0.17307720554521236,251.40370921805865,0.061810664314463554,0.00355683493497609,0.0006152201262762808,0.0034024737735187114,143.0023673527921,40,10,1,True,2016-07-06 21:34:15
186,0.18159159301905586,0.20228400364321844,393.24604129096434,0.05467888702931393,0.005427113426331829,0.0009882872106380042,0.004846834630577231,170.80763474465826,40,9,1,True,2016-07-06 21:38:15
187,0.1743653591044113,0.18725805306539142,511.8860121010847,0.05701039061215727,0.004312291148887359,0.0008200262767009374,0.003638236537934388,264.15787104771556,40,9,1,True,2016-07-06 21:38:27
188,0.15851658359630574,0.16373287544573983,142.37948627608344,0.06305240316435812,0.00393195859028393,0.0006561415678650306,0.0039056754466171204,250.56488774207756,40,9,1,True,2016-07-06 21:38:39
189,0.1789374181796735,0.18644914509236973,707.0630109951859,0.05566546269570772,0.005410879939003394,0.001113533158774238,0.004194041235372452,729.2359374342323,40,14,1,True,2016-07-06 21:42:40
190,0.16671384795248048,0.18476049159875285,399.60201428717806,0.05954968571126198,0.0038002104422530363,0.0006927370929873323,0.003383439480487741,138.73891233379868,40,17,2,True,2016-07-06 21:42:52
191,0.15684151511134767,0.16867945166132448,188.95173414558917,0.06359467993425427,0.0036289119333121683,0.0006145854172036717,0.0035589866753669495,120.55124917842828,40,15,1,True,2016-07-06 21:43:04
192,0.1760087176593822,0.1851715936318567,442.6464690682704,0.05662265395342096,0.004602333337607234,0.0008530356401240856,0.004011644425402233,356.32128857340626,40,14,2,True,2016-07-06 21:47:04
193,0.16003480952005644,0.16648323577241697,546.0980735088693,0.06228049443760095,0.0037063151840164136,0.0007140905390122279,0.003077192504654021,476.194096503947,40,11,1,True,2016-07-06 21:47:16
194,0.15145431728585057,0.15854365792725364,647.4415863496963,0.06572396620091996,0.003492846140662248,0.0007004856150106307,0.0027735035176741055,464.99471561428396,40,9,1,True,2016-07-06 21:47:28
195,0.17560223470480585,0.18418737971095953,251.26914042982366,0.056851462481342395,0.004727978663696383,0.0008180721352699746,0.00452338682376484,261.909703411915,40,28,2,True,2016-07-06 21:51:28
196,0.16540851868199566,0.1593403541979941,49982.104210677055,0.06266827313255989,0.004946189005440585,0.7867783831073274,0.002078597362202935,6995026.852527609,40,18,1,True,2016-07-06 21:51:40
197,0.15056442406467613,0.16292677171386918,675.1561692630287,0.065839395489958,0.003378689295014207,0.0006850284373463457,0.002652780941130756,266.63112165362946,40,19,2,True,2016-07-06 21:51:52
198,0.17473807940270555,0.17843911752057467,2357.529309192182,0.05689273109640436,0.0053303067017830726,0.0026879285454382783,0.002930397067752874,5636.693818082413,40,19,2,True,2016-07-06 21:55:53
199,0.157768767910684,0.16838064664903243,256.4136069201834,0.06320513285002201,0.004044921437744605,0.000700978017416125,0.0038611419696681065,183.5788699627549,40,15,2,True,2016-07-06 21:56:05
200,0.15061873497788697,0.1590712663246384,243.25412408689226,0.06624401097345231,0.003494476053168607,0.0006026664946466969,0.0033553282723631926,192.11086220380233,40,26,1,True,2016-07-06 21:56:17
201,0.17232290470953465,0.17818882764642005,502.51040174480863,0.05790451410919007,0.00483305864962957,0.0009161232641256507,0.004095082361096636,642.1035297091447,40,21,2,True,2016-07-06 22:00:17
202,0.1560796222990658,0.16507099978419018,484.51702035714436,0.06379307771322859,0.0038130908806957506,0.0007174696781466404,0.0032578226501873164,321.499556115609,40,29,1,True,2016-07-06 22:00:29
203,,,,,,,,,40,,-2,False,2016-07-06 22:00:41
204,0.1539580312000703,0.17715727523631572,36741.23579338965,0.05719796946254846,0.005377902531774384,0.46329540439144296,0.002273670794576094,813744.5589341623,40,9,3,True,2016-07-06 22:04:41
205,0.1576153580502841,0.16945582487881958,191.73655067619046,0.0632927614104884,0.004204057169147752,0.000712947739226804,0.0041189705778807385,140.88586972268308,40,11,1,True,2016-07-06 22:04:53
206,0.15227077523608848,0.15925226208129128,570.169179126305,0.06539794458157806,0.002849502546506233,0.0005538042382175928,0.0023403454052714273,349.3333272221998,40,14,1,True,2016-07-06 22:05:05
207,0.17458986804614796,0.18191048750701194,485.65641040831235,0.05713621929925502,0.00580178088126063,0.001093483281172114,0.004953892748105057,603.3688870299939,40,8,1,True,2016-07-06 22:09:06
208,0.15905059608332256,0.16274299031149725,207.62467399282022,0.06284315089979879,0.0036302746519288748,0.0006186345636260363,0.0035368409992756235,410.86915933225475,40,14,1,True,2016-07-06 22:09:18
209,,,,,,,,,40,,-2,False,2016-07-06 22:09:30
210,0.17522816625058155,0.19909757508585402,100.00000000000001,0.05688782176582761,0.004520661846923431,0.0007451083764629161,0.004515782948533807,54.25989998144342,40,11,1,True,2016-07-06 22:13:30
211,0.16001506113929115,0.17675139514393973,114.20606735494144,0.06233179983156653,0.003942419010587092,0.0006522230024896331,0.003933335625581491,70.58331491511349,40,18,1,True,2016-07-06 22:13:42
212,0.15283446475806056,0.16732330175539759,218.34947901610593,0.06517334989242075,0.003080305646398855,0.0005267113769137988,0.0029880459305528474,91.80415388531748,40,14,1,True,2016-07-06 22:13:54
213,0.1803679313204252,0.1890728751659582,760.6508160104855,0.05516283421611809,0.0055133995429732475,0.001160425196787756,0.004197358082821677,680.8435531331845,40,14,2,True,2016-07-06 22:17:54
214,,,,,,,,,40,,-2,False,2016-07-06 22:18:06
215,0.15616771793496734,0.16428210626754056,513.8631306516425,0.06376529076977518,0.0033808803653519177,0.0006431512295265097,0.00284816034067011,329.8112553820925,40,8,1,True,2016-07-06 22:18:19
216,0.17541642436431557,0.1918412428468531,236.55017560649662,0.05681201377181763,0.005487118267709333,0.0009456877489476943,0.005283654502689134,152.31303664541662,40,14,1,True,2016-07-06 22:22:19
217,0.16238781734291868,0.17434382894281,243.22812879287756,0.06140134250692801,0.00427433494126184,0.000737626714846815,0.0041033663475934,166.01958435792034,40,9,1,True,2016-07-06 22:22:31
218,0.15244273717901374,0.16102109950366916,273.9547807001327,0.06542393910054961,0.003149423206184336,0.0005487924634556281,0.00298344597281895,185.13930600901676,40,24,2,True,2016-07-06 22:22:43
219,0.17238209604570562,0.18731898262295513,355.35485830024464,0.05773001019891483,0.004872561552435574,0.0008748439491208438,0.004436685742292887,197.70724275327692,40,21,2,True,2016-07-06 22:26:43
220,0.15971702057726933,0.16848052346661074,113.39588799512012,0.06255481706619065,0.004388889024644718,0.0007261470878282139,0.004379127166309983,149.6474563938974,40,11,2,True,2016-07-06 22:26:55
221,0.15288357588161844,0.16155501918328638,385.4653494984806,0.06518151164515336,0.0035570685905326367,0.0006451637581206568,0.0031892770260878627,263.12048012488157,40,9,1,True,2016-07-06 22:27:07
222,0.16167006167870454,0.17469848990699402,7625.845240295913,0.058857598329676755,0.00591348218023422,0.022841008117918577,0.002704555777435572,21328.774710925412,40,8,1,True,2016-07-06 22:31:08
223,0.1572018004501537,0.16520388791712265,616.9387523692096,0.0633101584930857,0.0038085375220566807,0.0007544164227481965,0.0030656953226361164,432.9776812145435,40,21,1,True,2016-07-06 22:31:20
224,0.13429410000000003,0.15185970835172152,39042.01666815386,0.06655715951635893,0.003248997059356012,0.3155270524095342,0.0013704005550283296,773101.6360016529,40,12,1,True,2016-07-06 22:31:32
225,0.16854179573842545,0.18059684762349928,522.9801733814934,0.059018136466803615,0.005736273017662569,0.0010972319154191168,0.004813190495453597,382.0003807185031,40,21,2,True,2016-07-06 22:35:32
226,0.15461006390493182,0.16827925627269147,442.6214784200921,0.06428866358189758,0.004582099604228094,0.0008492128511712931,0.003993631063192319,237.8909600327705,40,15,1,True,2016-07-06 22:35:44
227,0.1501500918449613,0.1620008264789172,114.04379929481043,0.06647778220676091,0.003645902302547219,0.0006030338562029425,0.0036375414174762023,92.13523491662211,40,9,1,True,2016-07-06 22:35:56
228,0.17303144361587638,0.1834162892889872,278.83233274576787,0.057665639917888215,0.005471347825415351,0.000956605433604882,0.005169086118738167,269.0715367514096,40,24,1,True,2016-07-06 22:39:56
229,0.15807174173188118,0.17221040182679273,266.8367327244947,0.06301003902940326,0.0042548728528715215,0.0007401950052771267,0.004042725015969045,148.99882374457937,40,10,1,True,2016-07-06 22:40:08
230,0.15023090061252828,0.15749929869126175,192.3361671960717,0.06644752395098565,0.002713068072752709,0.000459793257488638,0.0026579832742247415,148.4601855059118,40,29,2,True,2016-07-06 22:40:20
231,0.1728888521382087,0.18737775368956636,334.9713064415152,0.05755937518381048,0.003560346813334035,0.00063391045659711,0.003276065427633117,142.72155900977916,40,10,1,True,2016-07-06 22:44:21
232,0.15804383606410155,0.16640764012563236,1468.3626840088739,0.06257505642389435,0.0037017922628504187,0.0011096818419163907,0.002309658219311164,895.9993656314869,40,9,2,True,2016-07-06 22:44:33
233,0.15096189550162395,0.16043181091259767,352.50956703863983,0.06600870355514223,0.003746803414381487,0.0006715440374853053,0.003415994239608106,238.15701939869325,40,14,1,True,2016-07-06 22:44:45
234,0.17372360811244206,0.18415803211072923,133.23457987365995,0.05750304064753516,0.005273505567332978,0.0008783647855224963,0.005247371320592821,162.41358227379106,40,11,1,True,2016-07-06 22:48:45
235,0.16060619058444667,0.17569553737498153,238.50492804088276,0.06202674580057757,0.00423026946513763,0.0007287470033969554,0.0040696408699223375,128.5323214126883,40,9,1,True,2016-07-06 22:48:57
236,0.1513886449488973,0.1544398011547227,701.9355303928315,0.06592286969534927,0.002937044448901101,0.000602082232987778,0.00228160920777881,968.1692971830436,40,18,2,True,2016-07-06 22:49:09
237,0.17562433334958358,0.1908611330082341,504.1347693987024,0.05653839700739727,0.00408169968090319,0.000773705128430525,0.0034580054220515978,209.28253692596675,40,10,1,True,2016-07-06 22:53:09
238,0.18478237901709857,0.1620658079504469,38074.754157744894,0.061023325224779636,0.005393237634524062,0.49902319893312297,0.002284977299375873,924365.8826054229,40,14,1,True,2016-07-06 22:53:21
239,0.15559204116828915,0.16317452772486252,513.1903986295683,0.06402045871795485,0.0034539533238579618,0.0006568807142303072,0.0029107113752163843,360.2187732003382,40,10,1,True,2016-07-06 22:53:33
240,0.1769355861715304,0.19180073376814094,573.1590314768973,0.0561137479813935,0.005419802949959495,0.0010564420515912177,0.004448898847349421,313.6405484939291,40,10,1,True,2016-07-06 22:57:34
241,0.1626267478992388,0.17207381288557735,285.78538652601026,0.06134153892782168,0.004566920630699823,0.0007998705158053494,0.004299943938199335,251.09825651061504,40,11,1,True,2016-07-06 22:57:46
242,0.15549143975264007,0.16435706993185925,547.0825288151572,0.0640023523173036,0.003690638278578983,0.0007111890516893406,0.003062213757253996,345.4788652372737,40,11,1,True,2016-07-06 22:57:58
243,0.17522596806346383,0.19378189228703557,367.1354709528099,0.05671682475583989,0.005176986463502247,0.0009336596084559491,0.0046876170623420844,173.0856445560831,40,31,2,True,2016-07-06 23:01:58
244,0.16107959454382856,0.1647462199243086,2281.81824494445,0.061677078107288015,0.004170571373923015,0.002011379435303774,0.0023123349424888457,4223.584029835874,40,13,1,True,2016-07-06 23:02:10
245,0.15433159299068566,0.16020931134107783,828.6165619079356,0.06449487063578496,0.0034656151679494478,0.000750436565442264,0.0025666093967209656,679.3204421936555,40,20,2,True,2016-07-06 23:02:22
246,0.1796740793753533,0.19400530171160937,404.8982789196695,0.05537634608024997,0.0049268393056490145,0.0009006987284870933,0.004375421384062627,228.68174427252836,40,24,2,True,2016-07-06 23:06:22
247,0.16053900445852248,0.16975830278210485,1585.4323290219659,0.061494844492199476,0.004084267124912892,0.0013086079445603594,0.002493441461204787,983.9536566154683,40,6,1,True,2016-07-06 23:06:34
248,0.15457324260505687,0.1608144829233709,700.8218615935546,0.06440797718618228,0.0028635692891378142,0.000586761189256861,0.0022250446174553224,460.8429078920102,40,9,1,True,2016-07-06 23:06:46
249,0.18286870008928685,0.17768842788287154,49997.08112107984,0.05622391426960541,0.005334464987481035,0.8496210725158636,0.0022421046287623135,8850947.647681138,40,12,1,True,2016-07-06 23:10:47
250,0.1627691503081406,0.17167835855130956,590.461284851314,0.06113269021338279,0.003913689132786105,0.0007670254392757658,0.003188548641258001,386.5054685563523,40,21,2,True,2016-07-06 23:10:59
251,0.15219811322009036,0.16075182802963917,421.80550546377714,0.06545749643779548,0.003530956990121125,0.0006488370970462004,0.003109517866812556,282.7534417477052,40,21,2,True,2016-07-06 23:11:11
252,,,,,,,,,40,,-2,False,2016-07-06 23:15:11
253,0.1608277301696432,0.17508567184708054,100.00000000000001,0.062065291566864585,0.004263470370000064,0.0007025867663166209,0.004258920623123288,85.65483731002597,40,11,1,True,2016-07-06 23:15:23
254,0.15097233109228675,0.15846977756049446,406.93675655386613,0.06603762765482091,0.003926593746777708,0.0007178969328080129,0.0034838649621293546,349.47800587828124,40,13,1,True,2016-07-06 23:15:35
255,0.14973603827220267,0.17274827448937666,36793.2978661367,0.058679769474483945,0.0055173571540471115,0.47672123829923363,0.002336004141543088,845240.0248536965,40,9,1,True,2016-07-06 23:19:35
256,0.15692452603109697,0.16424504305479232,252.48704272984625,0.06361925341070346,0.004189227080256424,0.0007251704481842177,0.004005439268528308,272.62676336930014,40,9,1,True,2016-07-06 23:19:47
257,0.1489085694910895,0.15297008372165322,975.9612181571746,0.06690020484622736,0.003244657230757739,0.0007513974961240101,0.002287785977167748,1062.266856954255,40,15,1,True,2016-07-06 23:19:59
258,0.16469043500287509,0.17990574079117572,1616.1632507904317,0.05947868409175445,0.0054626031191719465,0.001784349158426032,0.003316926678219512,817.6584854744481,40,10,1,True,2016-07-06 23:24:00
259,0.15593278827446994,0.17325803111461627,100.00000000044543,0.0639751090482335,0.004229100934543206,0.000696888211955095,0.00422504621389174,70.05942265588422,40,10,1,True,2016-07-06 23:24:12
260,0.1473427575987401,0.15463432331020505,658.9590402244112,0.0675216268196527,0.002953837872150593,0.0005948527350981989,0.002335629808650858,387.6453868436431,40,21,2,True,2016-07-06 23:24:24
261,0.17430307761481223,0.19045687289961902,258.4683001539584,0.05717421671122517,0.006154393078939071,0.0010692140790308526,0.005869409898007871,184.5961204681992,40,9,1,True,2016-07-06 23:28:24
262,0.1583277104633908,0.16639697737466214,739.1174777349183,0.06279559976341008,0.003411467593996971,0.0007105082632414249,0.0026114771878926646,443.2918501330726,40,13,1,True,2016-07-06 23:28:36
263,0.142543806048903,0.1532284098136472,49998.236697792105,0.06561716530237587,0.0034647917259307084,0.5511160069714767,0.001455125743182841,2783577.3530178624,40,10,1,True,2016-07-06 23:28:48
264,0.17059170479322153,0.1839430148624829,296.7762191848309,0.05841832596196039,0.005392896925003781,0.0009488042588950391,0.005052935042171042,215.52837564184344,40,18,2,True,2016-07-06 23:32:48
265,0.15793200187134662,0.17309290837660388,409.6282984179324,0.06290749396558105,0.0037446003550140306,0.0006851169867351371,0.0033171438109969604,165.62973541985,40,16,2,True,2016-07-06 23:33:00
266,0.14081074464912208,0.15192898787625397,49999.926646348555,0.06618666747925687,0.003092347818030359,0.49209970408872294,0.0012987642292363304,2388615.575835541,40,10,1,True,2016-07-06 23:33:12
267,0.17323325972155995,0.18794030290779004,248.26853123158716,0.05754264834128437,0.005435438602245316,0.000940449926789739,0.005209275632494608,174.22592543564696,40,17,2,True,2016-07-06 23:37:13
268,0.16111616822315222,0.1685938547418748,233.80649983253778,0.06197392116889762,0.0042862332470603145,0.0007373201307741482,0.004131491555065428,259.23708621765843,40,12,1,True,2016-07-06 23:37:25
269,0.15008936500143524,0.1566316490710376,550.7799802697925,0.06637928921197284,0.00320192347635221,0.0006177299315739184,0.0026529850544007357,408.1491885869329,40,11,1,True,2016-07-06 23:37:37
270,0.16982385030370611,0.17905211419362685,361.68237507610377,0.058748177233352274,0.005946132985715919,0.0010706449784439256,0.005396749343735612,395.5307039737921,40,29,2,True,2016-07-06 23:41:37
271,0.15426081418110602,0.1626999551246762,637.4229755758898,0.06449690322548583,0.004351748744525538,0.0008692362252580798,0.003470955662763702,481.30034389031897,40,15,1,True,2016-07-06 23:41:49
272,0.1483327401672416,0.15566704297247688,506.69965252056187,0.06715767570124342,0.00354164569256187,0.0006719554205426834,0.0029936114698313624,378.4347870603842,40,11,1,True,2016-07-06 23:42:01
273,0.16777546274868896,0.1697444927068291,769.5352825967472,0.05954613181110876,0.0036990116966184572,0.0007805246817218554,0.0027985406151822896,2036.0148622637244,40,14,1,True,2016-07-06 23:46:01
274,0.1575762515344282,0.16576802940090538,398.8953867786512,0.06326570498248188,0.004099245820277185,0.0007472910075488751,0.003652173815221521,329.07738564259535,40,10,1,True,2016-07-06 23:46:14
275,,,,,,,,,40,,-2,False,2016-07-06 23:46:26
276,0.16938244877199002,0.18177338790565156,800.478976011379,0.058533740271051946,0.005090496735859,0.001089712913439519,0.0038127733970335508,460.4329729355466,40,11,1,True,2016-07-06 23:50:26
277,0.15606765364241545,0.1700518965262926,539.6516160443275,0.06359391357875135,0.004283701378026152,0.0008235108304554361,0.0035662070460585763,251.63727222909856,40,20,2,True,2016-07-06 23:50:38
278,0.1500387016830722,0.1567675535381978,565.5084132519742,0.06638043193179019,0.002881106870966125,0.0005589994509359788,0.002370728863284425,364.1728684129022,40,14,1,True,2016-07-06 23:50:50
279,0.1696416622671293,0.1838271844391477,326.1112094961742,0.058730169681539754,0.006106290860241192,0.0010862617804198533,0.005639094437516451,245.32789090253345,40,23,2,True,2016-07-06 23:54:50
280,0.15822733378446627,0.16552136390978373,526.7419211409835,0.06298761595303201,0.004522591631687926,0.0008651211683061884,0.003790733952582665,500.3480697872785,40,13,2,True,2016-07-06 23:55:02
281,0.148967142437611,0.15571796559595338,308.0884555714335,0.06697183444156511,0.002922795052434556,0.0005154447011699776,0.0027224874300079945,236.77462378345587,40,20,1,True,2016-07-06 23:55:14
282,0.1674535783848857,0.1763842083713948,780.6628894367132,0.05938796122824203,0.00585249184186794,0.0012421365606456194,0.004412258761002182,720.3047418704739,40,21,2,True,2016-07-06 23:59:15
283,0.1553761701594484,0.1645303500711535,100.00000010764983,0.0643015316264023,0.004356928783700947,0.0007180380099784918,0.004352285939625575,136.34574159598802,40,9,1,True,2016-07-06 23:59:27
284,0.1472334571655046,0.1565838962771329,244.32211197065243,0.06774282830537043,0.003530563557730262,0.0006092012152097366,0.0033878304952384055,175.90341932948357,40,9,1,True,2016-07-06 23:59:39
285,0.15037770000000003,0.1738782000634399,32394.84909952701,0.05838894227286991,0.004966248635370196,0.33251669183537325,0.0021046487762793093,515322.85332068853,40,14,1,True,2016-07-07 00:03:39
286,0.15457046181684686,0.16892255020042377,471.442610601404,0.06426810447632053,0.004913039132031623,0.0009201883615917575,0.004225304032726444,254.71828830033814,40,36,2,True,2016-07-07 00:03:51
287,0.14689761965245463,0.1492046871646072,2006.1016639080112,0.06781068540210583,0.0036377773851076853,0.0014920557297969008,0.002081226567775851,4808.990585158547,40,17,1,True,2016-07-07 00:04:03
288,0.17046294411061524,0.18827761975835644,560.0886612259833,0.058135472135430556,0.004956325062187682,0.0009611642514135856,0.004089113452562033,235.02368005162708,40,19,2,True,2016-07-07 00:08:03
289,0.15707174041443772,0.1633793950989933,673.21525104436,0.06343825252312278,0.004714602581743122,0.0009555968763437733,0.003719235168548596,728.89615512635,40,23,1,True,2016-07-07 00:08:15
290,0.14950671039714403,0.15482371163166628,1346.9773752184524,0.06643177922814797,0.0033847690054541776,0.0009481184452799346,0.0021664300749738136,1167.671372783947,40,8,1,True,2016-07-07 00:08:27
291,0.17473574647220042,0.18462693555070686,122.81554887254046,0.05719716662080568,0.005931095291102619,0.0009853302154061321,0.005911142911399111,185.28669488949916,40,9,1,True,2016-07-07 00:12:28
292,0.1593630297797418,0.16720383040071157,1093.1854417774266,0.0622541092778611,0.0035951903514376475,0.0008818803001152274,0.002449552257267035,677.9964690678819,40,22,2,True,2016-07-07 00:12:40
293,0.15824418201778812,0.15115756615766357,49999.98386172457,0.06599261825374131,0.003923736148478123,0.625197000575554,0.001651635658816118,4761269.73230997,40,15,1,True,2016-07-07 00:12:52
294,0.17557341305260382,0.18569926898192315,625.8115235507736,0.056668719360073234,0.005569686281018687,0.0011086094086376875,0.00447122491027668,506.8417301072341,40,24,2,True,2016-07-07 00:16:52
295,0.1610210149035992,0.16912428294986953,807.3231277543307,0.06173157220054878,0.004058160408143734,0.0008706442411906175,0.0030300240963732,564.72427869128,40,19,1,True,2016-07-07 00:17:04
296,0.15245055981832495,0.16339555088558763,194.19876184166336,0.06542393938901184,0.0032727889981343816,0.0005551747467652058,0.003203835700042549,119.63449498481046,40,9,1,True,2016-07-07 00:17:16
297,0.17791163202504243,0.18689194475524795,306.99416757988234,0.05608725867066655,0.004914429118960201,0.0008672358873675311,0.0045874208967141205,299.02799431109815,40,23,2,True,2016-07-07 00:21:16
298,0.16235934055073364,0.17264110546876363,495.50621002896884,0.06132446531642698,0.0053052369759283005,0.001003283025193925,0.004512329462826204,398.3410545090117,40,16,2,True,2016-07-07 00:21:28
299,0.15307376858874708,0.1588127718214464,538.3176521510214,0.06513236030035932,0.0034861050553774016,0.0006694118542880194,0.0029043384872046406,497.9238592884916,40,10,1,True,2016-07-07 00:21:40
300,0.16573494623052934,0.17480263051211098,704.2970138955114,0.05999566444390323,0.004458711007193668,0.0009157394780686004,0.0034602375617424157,496.1680540642739,40,22,2,True,2016-07-07 00:25:41
301,0.15353397538702873,0.15767964758389222,520.4410010930759,0.06502972151693663,0.004398899090747877,0.0008394827823298897,0.003694667609690698,848.5596881641656,40,27,1,True,2016-07-07 00:25:53
