,fo,fm,sigma,fvfm,ro,rsq,bias,chi,fo_err,fm_err,sigma_err,ro_err,nfl,datetime
400,0.345226053683997,0.44105845882438377,246.65392160359227,0.21727823879814614,0.003206815410246904,0.8804829205592599,0.02344112864101684,0.014149871427910335,0.00720825648872685,0.0014079111344315624,19.204315938744763,0.2412896378969181,100.0,2010-07-27 10:12:11
401,0.3448173080960712,0.43844542681539184,262.9317932413519,0.21354566154191618,0.05969784329538686,0.9010682834999337,0.023514271113693586,0.010644445428100459,0.006227085699973012,0.0011100491882923126,17.58724283521344,0.19923488035900525,100.0,2010-07-27 10:12:46
402,0.3455758844045701,0.4386713416178166,246.2106176586155,0.2122214249736743,0.0022842462292842762,0.9058100960384183,0.0235477318804467,0.01037355335274767,0.006045689275171632,0.0012004576258719426,16.723620211290267,0.21035887937757497,100.0,2010-07-27 10:13:21
403,0.3648161209057908,0.45365896330117367,244.0428180818621,0.19583618881658063,0.283029457530559,0.9127252293509808,0.022721478739783366,0.009630269879767991,0.005018656994629766,0.0009905542075567997,13.571473022103858,0.1369770823506339,100.0,2010-07-27 10:13:56
404,0.3662953239102964,0.4608769669309786,243.1825154049844,0.2052210238461469,0.11728431492575349,0.9022375264623417,0.02240053237181942,0.011439815066327854,0.006101902936681133,0.0012026575979474556,15.898186928006423,0.18604328766502967,100.0,2010-07-27 10:14:31
405,0.36327755941614437,0.46880541580837154,270.6349697944351,0.22509948228789797,0.3185513950846822,0.9068375360715167,0.022020634683102933,0.013620619317824954,0.006428632383577168,0.0010899092595119105,15.456084734953967,0.13560865842434797,100.0,2010-07-27 10:15:06
406,0.37163188349337867,0.48171679721121985,250.44086029299794,0.22852620949726174,0.21859631866277945,0.9226374608933718,0.021497564787181907,0.011946370410422963,0.006079231775495405,0.0011422709606394683,13.576334491549492,0.14175500259862914,100.0,2010-07-27 10:15:41
407,0.3768065611313929,0.47759896123613843,224.16572588071537,0.2110398227078868,8.549523451891413e-10,0.9182457734965157,0.02169585369708043,0.010076416905736282,0.00588349319518945,0.0013798455756562124,14.458388008577323,0.19882235079584787,100.0,2010-07-27 10:16:16
408,0.3769969746501689,0.49859769831041145,251.03044628284565,0.24388544927565572,0.05351618071677839,0.9220782288380905,0.020815276900953517,0.012622492186155798,0.00705386590439154,0.0013483041695304093,14.913425763000795,0.17740678510799376,100.0,2010-07-27 10:16:51
409,0.37528514660356294,0.4834321468426738,253.21968510696473,0.22370667930427432,0.15118200190746472,0.8992060168425932,0.02139302434470357,0.014009391366419722,0.006982844717723889,0.001313015676848179,16.39321296850181,0.17918242099613227,100.0,2010-07-27 10:17:26
410,0.3757427065019122,0.4914914448761589,247.86579275300568,0.23550509287788704,0.0007271739664607241,0.9376033524603395,0.021092725943350026,0.009060173072987919,0.006001838960384889,0.0011833430383160043,13.43660941477075,0.16819946849206932,100.0,2010-07-27 10:18:01
411,0.3696991072553309,0.49163422496640596,297.4740969188323,0.24801999437571104,0.014502666267321466,0.9071968206207064,0.02099216400220353,0.013523721366789082,0.008333021674811555,0.001226137035088616,19.640033070214024,0.20213422621676136,100.0,2010-07-27 10:18:36
412,0.3830132644444437,0.5049319280953459,265.4563223775585,0.24145564355732402,0.0221180153134385,0.9233926296760282,0.02050157698686077,0.011874085911310357,0.007214218463392486,0.00126350621569533,15.803030161738397,0.18191825632278902,100.0,2010-07-27 10:19:11
413,0.37323373604687443,0.49107105825261876,259.49191993748366,0.23995981890084425,0.16698584574289746,0.9344782592848394,0.021096655876450463,0.010439957661858172,0.0060710725770406135,0.0010934837946648365,13.183916156628719,0.1386990250950297,100.0,2010-07-27 10:19:46
414,0.3696943738065194,0.47908183427606454,273.9255846737523,0.22832729743309793,0.2728639612491268,0.9099316084664532,0.02154909893318631,0.013201427806331779,0.006547814163903826,0.001108076191320843,15.632464215883035,0.1416495633014717,100.0,2010-07-27 10:20:21
415,0.36586803326130096,0.4724678223973305,268.0392566462481,0.22562338445639685,0.2612437701189166,0.925863720431295,0.02185459820289142,0.010309332638385606,0.0057239897562892045,0.000994105681103602,13.827571891502597,0.1295351300143211,100.0,2010-07-27 10:20:56
416,0.36342491733177346,0.46770431997369055,253.0361078321362,0.22296010147561401,5.421960170194018e-19,0.8999218786169987,0.02210539451109381,0.012475971736758634,0.0070053196138233215,0.0013411215558928767,17.668466842604293,0.21681379842142215,100.0,2010-07-27 10:21:31
417,0.35556141357181514,0.4497235942753479,261.267103852297,0.20937789767347853,0.351760676368522,0.9119713802535337,0.022924552418267886,0.011065883753701005,0.005357264799382313,0.0009672257505112797,14.084410149831387,0.12397536387893619,100.0,2010-07-27 10:22:06
418,0.35047973411254746,0.4420247555764703,254.5290645075533,0.20710383368581617,0.03420706916868163,0.8804189158192054,0.02332623112706979,0.01282139085563731,0.006858207727410699,0.0012709565794467642,19.353680610340824,0.2307251219560677,100.0,2010-07-27 10:22:41
419,0.3496018703927285,0.4330098224115427,236.9922606382545,0.19262369512611496,0.13499628874675956,0.8984416724366832,0.0238099831473234,0.009899068760652071,0.005355777254900024,0.0011083219120467443,15.642093987054103,0.18511210429255973,100.0,2010-07-27 10:23:16
420,0.3407328447795866,0.41620664816914754,228.71909708989008,0.18133733260043502,0.11201533654232944,0.9052016233216942,0.02474858467874992,0.007867923321489102,0.004626882834624095,0.001023776195654494,14.785230719101472,0.184399994107812,100.0,2010-07-27 10:23:51
421,0.35328484172235813,0.4534229421342059,269.5824022506987,0.220849214070444,0.0567743478395074,0.9348047931069773,0.022742427091199943,0.007254175987528784,0.005293425056101922,0.0009205522386351637,14.320146288397646,0.15818377155017538,100.0,2010-07-27 10:24:26
422,0.35654575966476315,0.4466588723940067,235.0041372326124,0.20174929526476074,0.19619461070674674,0.9138228441799251,0.02312765246232966,0.009659759646289562,0.005153469577337749,0.001076869510376956,13.669179737601562,0.15504241214738348,100.0,2010-07-27 10:25:01
423,0.36449283729492454,0.46530015306583805,256.6247444332084,0.21665008082782575,0.2170194846166868,0.926675264619046,0.022190547620466655,0.009385165256926169,0.005392790795563654,0.0009894873440238641,13.476341332787511,0.13726779040207085,100.0,2010-07-27 10:25:36
424,0.3740710074472792,0.4734081568171086,242.72655394645994,0.2098340468776634,0.18187752058383042,0.9351128798908517,0.021824667713606406,0.007883937493463115,0.004898904147174794,0.0009851365143337602,12.140615397997202,0.1349909104737525,100.0,2010-07-27 10:26:11
425,0.3811370350284582,0.4862750230830148,212.8769849323923,0.21621095689425918,6.242007720850935e-10,0.9177306526501331,0.02137234494596373,0.011101170448525485,0.006069206622304359,0.001565994216516354,14.052649789907301,0.20214675512428038,100.0,2010-07-27 10:26:46
426,0.368804679568439,0.47151187160731245,269.4121678857745,0.21782525154406024,0.25618560412124086,0.9080254644392723,0.02186945255894091,0.012024825508927356,0.006244357286688511,0.0010731761797687968,15.705523422473568,0.1469398684003547,100.0,2010-07-27 10:27:21
427,0.3566603337948035,0.45412886955314263,243.8432526758003,0.21462748196177664,2.8301035154761235e-09,0.9042001799641399,0.02276366089788952,0.010957712944972898,0.006284804140957375,0.0012881781250204517,16.712045402005675,0.21238091012722862,100.0,2010-07-27 10:27:56
428,0.35643488973902215,0.46338241582876033,278.73876752181087,0.23079754957568324,0.06710047322330345,0.9193663136568728,0.022264998844864357,0.009998748344751817,0.006416449190391972,0.0010581322611204543,16.522915020031487,0.1750497952133444,100.0,2010-07-27 10:28:31
429,0.36096285752081314,0.45246588569170365,221.12697042694978,0.20223188325238262,0.10577155335517552,0.9041843298620581,0.022879211322155604,0.011051782598066436,0.005685208016694098,0.0013132731633101803,14.602602087776942,0.18924759343222652,100.0,2010-07-27 10:29:06
430,0.36645558400489614,0.4646202004597073,247.97071805526036,0.21127926929927832,0.22344656934256152,0.9027978830649033,0.022231901026013003,0.012512362753127625,0.0061082004454471005,0.0011652846801964308,15.19424141574005,0.15956946228800917,100.0,2010-07-27 10:29:41
431,0.35868755339497477,0.4468864911995536,232.6881325188031,0.197363177320109,0.12084499871538641,0.8827230636334948,0.02310494876387089,0.012640549688471687,0.006173562824678659,0.0013122554764743964,16.871017052947366,0.20568077720285963,100.0,2010-07-27 10:30:16
432,0.35623459277890485,0.4405712538072693,235.91812133303287,0.1914257008362558,0.31261802479092377,0.8877791769025231,0.02340760539501695,0.012333080818978409,0.005415552476850974,0.0011097539975211288,14.862839345105709,0.1511285217561358,100.0,2010-07-27 10:30:51
433,0.3600521320847789,0.4378310157363037,221.10607550044713,0.17764589728921665,0.21434284646638152,0.8813681628052115,0.023540267196497187,0.011083427835241133,0.0052439308564409285,0.0011880892093078753,15.325915544146502,0.18208570149936848,100.0,2010-07-27 10:31:26
434,0.3459606620068589,0.43528559042313975,256.3935465042449,0.20520993660609896,0.059513301325165475,0.9020339215024402,0.023673145847523308,0.010017693987158348,0.005939137885587903,0.001087178306392669,17.16807107217385,0.19940609445117335,100.0,2010-07-27 10:32:01
435,0.3455996630427104,0.42693656448958156,254.13514641689022,0.1905128494770937,0.3294709052351831,0.8806451354181393,0.024096024803590733,0.012300288879876083,0.005520024203017098,0.0010213984724290507,16.45783955638967,0.1524835285516703,100.0,2010-07-27 10:32:36
436,0.35102276110217967,0.4459357427416151,249.63204634287138,0.2128400407105965,0.13648226857472476,0.9252364065467362,0.02315833606083156,0.008754951370907602,0.005240193926253391,0.0009991284284539886,13.858081589547416,0.1554848775996123,100.0,2010-07-27 10:33:11
437,0.3496534162769066,0.4441033107455742,265.1307594706295,0.21267550181083364,0.15990568875995928,0.9160651889427445,0.023208326067456507,0.009509503469983782,0.005584509710285842,0.0009795352579874093,15.410199922565837,0.1595671380104243,100.0,2010-07-27 10:33:46
438,0.3476217934475088,0.4302514870633126,241.29435350735582,0.19204975717758443,0.0501447799251885,0.8750442535963561,0.023946066427940296,0.011847382251140981,0.0062434557555264315,0.001254477821034937,18.837426163087894,0.23381635005382068,100.0,2010-07-27 10:34:21
439,0.35045356052386817,0.4289508510136383,226.30439961481068,0.18299833256951464,0.4215153470792462,0.894012846381265,0.02404066821411052,0.011352198571586097,0.0046277882899459465,0.001005228763019617,12.877076103711387,0.12175648810565623,100.0,2010-07-27 10:34:56
440,0.347613515816901,0.43204494685611444,242.62914506140888,0.19542279490502174,0.1824410537017287,0.8926028027959814,0.02385907823597391,0.010930658079227194,0.005533605866708955,0.0011032806173180715,16.030499007152574,0.17833515149299461,100.0,2010-07-27 10:35:31
441,0.3526312342637598,0.4401354089219484,237.87851706983045,0.19881194033563018,0.22972752934645482,0.9018766991614573,0.02345054430704598,0.010864675574747339,0.005364116900684279,0.0010916294560425468,14.584742822598056,0.15881655813992088,100.0,2010-07-27 10:36:06
442,0.3441680028584056,0.4260572203388917,270.52067625799896,0.19220239341408255,0.3967161315301009,0.8825435914074307,0.02410901503224858,0.011909518214155958,0.00539022140262052,0.0009496314456108701,16.663998068189787,0.13509833375141847,100.0,2010-07-27 10:36:41
443,0.3349030903806235,0.4246916261905474,254.14783780279848,0.21142054675134628,0.04496981112990242,0.8939019011341404,0.02429601709089115,0.011186858022566224,0.00617761904449151,0.0011628244014079453,17.898277273918676,0.21169156665306957,100.0,2010-07-27 10:37:16
444,0.35309380929851647,0.4225490564645125,240.83056976527914,0.1643720323200608,0.4490149201407868,0.8449222341068018,0.024283110095554068,0.013599778662929902,0.005143904746064493,0.0010377703217621787,16.82151700394724,0.14457724796001248,100.0,2010-07-27 10:37:51
445,0.3398112935836845,0.4230233910416616,238.8267706096378,0.1967080289651924,0.10594420635045147,0.896067317548596,0.024382695894845135,0.010199424996765589,0.00549586976250133,0.0011249463870291257,16.239723528907852,0.19525565311962018,100.0,2010-07-27 10:38:26
446,0.3377316839708515,0.40939624162866145,213.74049754834806,0.17504937850116495,0.1872743109486392,0.8940443004755496,0.02518836391255378,0.008887606665847562,0.004484911253632446,0.0010886872771654736,14.189772402693185,0.1779975368181041,100.0,2010-07-27 10:39:01
447,0.3163890861878485,0.3825365678992993,217.18405986264665,0.17291806133646226,0.2269541494517535,0.8735807096737761,0.02693519052274142,0.009978827103083563,0.004557838612870202,0.0010644349853283978,15.495413440048464,0.18524895637066127,100.0,2010-07-27 10:39:36
448,0.33107486090953625,0.39789913794408277,229.90726097118286,0.16794275398489908,0.32315462357039676,0.8897871324327445,0.025828878890367533,0.008609939773245132,0.004174156706832596,0.0008895306593522741,14.210149431089372,0.1466415246644546,100.0,2010-07-27 10:40:11
449,0.3217710673591862,0.3841517132413054,228.2374545086266,0.16238544234458413,0.35552369334263245,0.8784861647559554,0.02673376756912524,0.008806815861789493,0.004053911884947998,0.0008736434683685808,14.600828874850524,0.14691490042707553,100.0,2010-07-27 10:40:46
450,0.32091729247643347,0.3856310002956407,228.64124558187814,0.16781251447522375,0.2203237828089888,0.8695562349422419,0.026652207386951756,0.009440828895413415,0.0045935497732381364,0.0009964085517500361,16.559291033606595,0.18910754719552508,100.0,2010-07-27 10:41:21
451,0.31611684813186913,0.3803583403922618,234.5080573427877,0.16889728826280162,0.2862959763798721,0.8345521708940854,0.027012482988308915,0.012803823977533225,0.005178471995617505,0.0010747181730107929,18.759925397644434,0.1967702493616179,100.0,2010-07-27 10:41:56
452,0.3156425679047737,0.3761229243971495,230.3875130785094,0.16079944233474694,0.43713870966512747,0.8719431163998804,0.027292999534144463,0.009481272243153304,0.003954783790880295,0.0008427131505716162,14.422293737726111,0.13157838561295307,100.0,2010-07-27 10:42:31
453,0.31014388177594193,0.36123626064406605,192.76882216180977,0.14143756990792947,0.12993055956954097,0.7754980750532317,0.02845042461777277,0.01262565001446248,0.004966418081343032,0.0014715982347716396,21.60638408028397,0.30977394940309627,100.0,2010-07-27 10:43:06
454,0.30308307095360126,0.3563766730031,230.40472000488677,0.1495429024588126,0.39224977975875636,0.8398633680998082,0.028747888238556146,0.009727953633210672,0.004026275789687985,0.000856947860792697,16.91505299172898,0.16223671385629376,100.0,2010-07-27 10:43:41
455,0.3155245111054835,0.36427247796332185,201.41610299028918,0.13382281068938373,0.48769609680716036,0.8061536078567417,0.028145327261142317,0.011694710318864177,0.003871447819291544,0.0009740813111574841,15.515523257176696,0.1525961694698007,100.0,2010-07-27 10:44:16
456,0.318299716920328,0.3608541501710108,211.27254347771301,0.11792696088022274,0.6019329350759076,0.7793898111015216,0.02829537551614063,0.011270332686334506,0.0035477806584159346,0.0008515406419743858,16.18075908499993,0.12984438999620268,100.0,2010-07-27 10:44:51
457,0.31920541737783514,0.37531631030438484,193.52614736287381,0.14950294294709246,0.3774841148310307,0.8511830372962196,0.027429975989985315,0.010466535329728813,0.003921294477414037,0.0010543623802033158,13.824508881645851,0.16040848427285978,100.0,2010-07-27 10:45:26
458,0.32545814780895627,0.38720018281844615,220.11117674482495,0.1594576597564264,0.208551028749381,0.8583716430348791,0.02653279525352581,0.009487514896463385,0.004554424299645854,0.0010517688480953032,16.904857607789378,0.20245637277540388,100.0,2010-07-27 10:46:01
459,0.32461398908924033,0.39372533717918085,215.93550026359998,0.17553187860624922,0.000685078098386848,0.8535126376252495,0.02618041883030387,0.01102682151669024,0.005543569682404026,0.0013920286727382271,19.590860591182288,0.27819601731995536,100.0,2010-07-27 10:46:36
460,0.3180812621643152,0.3896673231069508,264.24554123470483,0.1837107109004046,0.2337152719555082,0.8759660710103785,0.02633731727591521,0.009742420388278064,0.005086328492848443,0.0009065117121493576,18.313383010304054,0.17854541633379098,100.0,2010-07-27 10:47:11
461,0.32291661870749433,0.39115631148493096,236.25063657760919,0.17445632544795464,6.574451148486184e-14,0.8513213333912778,0.02627576825069641,0.010412170254703134,0.005645804837799175,0.0012090764668712616,20.96604057913337,0.27492001507705455,100.0,2010-07-27 10:47:46
462,0.31945048320951136,0.3785951994884128,231.41595638713255,0.15622151669863318,0.27297157998398114,0.8347004906443685,0.027086267096753637,0.010754696661418907,0.004771598773880137,0.0010083753741951193,18.65276966069328,0.20071807590129256,100.0,2010-07-27 10:48:21
463,0.3269348591930356,0.3838065988310572,233.90727307394138,0.14817811838366862,0.3887703132496246,0.8423870746622756,0.02667680188912913,0.009969602117826737,0.004288717306247353,0.000893920420577513,17.065875431574714,0.16180574562007694,100.0,2010-07-27 10:48:56
464,0.3289822786015535,0.3876826182695487,216.10054157954727,0.15141339049454605,0.3506461208969874,0.8708106749112183,0.026477810910684373,0.008637043105304665,0.003914207711883557,0.000904360776069823,14.390966260380097,0.15378506901666533,100.0,2010-07-27 10:49:31
465,0.3238368816976877,0.39092679465412244,244.69972465634478,0.17161758639694527,0.24351427918834306,0.8300807410614213,0.026261492900765772,0.013296042207893046,0.005692013548176648,0.0011032177580327035,20.423457426780086,0.21355864096237615,100.0,2010-07-27 10:50:06
466,0.3258098665409769,0.3882399995360315,220.20866545791174,0.16080293908320142,0.21125411142885245,0.84611689968862,0.026469153756694078,0.0107200154491078,0.004858609471231528,0.0011147372391167318,17.754112412435585,0.21211266026246733,100.0,2010-07-27 10:50:41
467,0.3224088652935136,0.3856620750563895,234.41348493685996,0.1640120039120449,0.317429232436449,0.8680486300455437,0.026616418700771062,0.009638164962690605,0.00443697763294025,0.0009148817561015536,16.12904060775421,0.16426972498173048,100.0,2010-07-27 10:51:16
468,0.329449447142713,0.3925426062996586,253.11244535859097,0.16072945495445562,0.4309484144707145,0.8678940258750661,0.02608564968527425,0.009352848444206356,0.004265784704497117,0.000824471981640311,16.202027318657358,0.13536692412312876,100.0,2010-07-27 10:51:51
469,0.3187168666537784,0.38400027877333315,232.80406121016347,0.17000876230636824,0.3563866839624754,0.8209417767573121,0.026770796503512058,0.015129226805952481,0.005427572199292203,0.0011249697795838232,18.79802648728891,0.18533725725691047,100.0,2010-07-27 10:52:26
470,0.3226334889174993,0.38877451318709694,191.05408402349158,0.170126955410185,8.296046368933678e-20,0.8748659685998936,0.026590889176126127,0.009204991209662174,0.004665223103152253,0.0014955514117845053,16.94760782761944,0.2635375411252776,100.0,2010-07-27 10:53:01
471,0.32440898389148093,0.39488717966604187,232.7295167194464,0.1784767888239996,0.21229964952205624,0.8774608517617305,0.026062643647456217,0.010111034616429588,0.004873591196691945,0.0010289892977717447,16.333599655112476,0.1845358194836226,100.0,2010-07-27 10:53:36
472,0.33485404486388914,0.39611202240172894,209.30414834166564,0.15464811486007654,0.2590197766933309,0.8434873655186805,0.02595302356130233,0.011058111193334927,0.004682028752864921,0.001149793992902427,16.634207702374116,0.2003482675987222,100.0,2010-07-27 10:54:11
473,0.32430532017940583,0.38619688503830485,246.657793142106,0.16025909906746222,0.10719878946804029,0.8056109430920826,0.026525361410602834,0.012286479934047264,0.00588068694457856,0.0011569631952130727,23.99684397374629,0.27900643055699953,100.0,2010-07-27 10:54:46
474,0.32254462388949073,0.3833875528112538,286.0365847284408,0.1586982375291583,0.5661572436983056,0.8439419669618986,0.02662911129841524,0.010854817932142678,0.0044062807623507115,0.0007864286766278924,18.509276047898013,0.11537246646219027,100.0,2010-07-27 10:55:21
475,0.31751854457862533,0.37428139976661123,240.29743671428153,0.1516582315428478,0.3794430364711787,0.8347499237907601,0.027354509240229703,0.010568259566441002,0.004438597084840647,0.0008975738834003085,18.147271797852685,0.1690177058474051,100.0,2010-07-27 10:55:56
476,0.3140173375056698,0.3713559567816957,209.0010053526291,0.15440339175637036,0.10830128036909467,0.7911949560863709,0.02768197505765457,0.013392337724029573,0.005508709215651755,0.0014076088919559339,22.05270297626768,0.3002950280317763,100.0,2010-07-27 10:56:31
477,0.3095831459963973,0.3735349791436136,203.56052934147783,0.171207080241416,0.07380825730226132,0.8531300001800453,0.02762809581944644,0.010835664426605024,0.004960784874173948,0.001352485087080658,17.969950335419167,0.2560388398761025,100.0,2010-07-27 10:57:06
478,0.31268918785866157,0.37092890245936083,238.43511005963015,0.15701045190750548,0.3267992531299289,0.8314070270800125,0.027630212830022823,0.01112271818174819,0.0047073055439536176,0.000953114005669195,18.818721162581394,0.18663736127162694,100.0,2010-07-27 10:57:41
479,0.3222019448708409,0.37749456958461636,212.27978921179255,0.14647263608220318,0.17531649534918423,0.8114281135421215,0.027179088072760458,0.011102473200765045,0.004879467513745611,0.0011957765354465766,19.95162508906538,0.25428344293767297,100.0,2010-07-27 10:58:16
480,0.32419427442962884,0.3752915633099007,195.657089492765,0.1361535773136413,0.3202245722152373,0.8568055762214299,0.027344531142700332,0.007902680637914461,0.0035612735765642445,0.0009588624333033731,14.234953382722342,0.17288439072052017,100.0,2010-07-27 10:58:51
481,0.3040973769060028,0.36334048095229854,218.77965422052014,0.16305120720659122,9.301924013316895e-09,0.831554662256932,0.028294353608391578,0.010195222617185765,0.005136637061564065,0.0012693639898256866,21.41788149770248,0.30045176557365905,100.0,2010-07-27 10:59:26
482,0.30288340115502077,0.34790791034911156,228.68180692420808,0.1294150200520319,0.2765240754714037,0.7510985521700414,0.029351142320068392,0.011362990344558364,0.004655481296045294,0.0010050117959861465,23.775942499100783,0.2579985444953109,100.0,2010-07-27 11:00:01
483,0.3011820094301471,0.3481781710610758,218.84971618805451,0.13497733498831216,0.20129378993448988,0.7821827177886866,0.02938358756759084,0.010299834781678301,0.004547916312571651,0.00105218507796924,22.004143420011633,0.26671735369886446,100.0,2010-07-27 11:00:36
484,0.3069824210711535,0.3408437419721207,186.98634242846217,0.09934558488604113,0.40471861841933426,0.6725418222320565,0.029922694031420092,0.011859085024953654,0.0038968213647510874,0.0010886262404640576,21.891747284101097,0.2554286874399223,100.0,2010-07-27 11:01:11
485,0.3076439264922576,0.3429299901931499,234.08587300501063,0.10289582337496352,0.18709592911742792,0.654856953594815,0.029632358146112103,0.010482326603134706,0.004777101745462633,0.001002770466621694,32.34272435799067,0.3711926595341521,100.0,2010-07-27 11:01:46
486,0.310698857726273,0.34992183777276054,196.15631236448363,0.11209068944122025,0.6804824198486835,0.7795086091884882,0.029196168751660513,0.011154997198417284,0.0031012782527881557,0.0008180614301584567,13.861899051401306,0.10513028191462505,100.0,2010-07-27 11:02:21
487,0.3038184573426039,0.34716528850926354,202.43954989831812,0.12485934683387283,0.33807244700944294,0.7612645021666321,0.029473506393600548,0.011378638627113274,0.0041688479915457585,0.0010545481606086462,19.861286514066865,0.2295028456848507,100.0,2010-07-27 11:02:56
488,0.3049748516990891,0.3527226465307423,214.74395671647457,0.1353692350102381,0.04673251456020085,0.7657633173570734,0.029017519685402657,0.010671617142161303,0.005023599552232862,0.0012571365468829296,25.200397590504853,0.34905228075616024,100.0,2010-07-27 11:03:31
489,0.30429636419498735,0.3552382553441353,224.288735641219,0.1434020418206317,0.20626152658188812,0.7314115335088495,0.028829972300690208,0.01533935149140395,0.0056820760205659095,0.00126599558801666,25.735488560077275,0.30354098645612865,100.0,2010-07-27 11:04:06
490,0.3101081317022719,0.3609634995238798,212.00663194189698,0.14088784015194727,0.4033181509888487,0.8260437416068172,0.02840039781105392,0.010366175424633374,0.003966565862535367,0.0009328031403999196,16.25800710726134,0.16766587184605117,100.0,2010-07-27 11:04:41
491,0.3085274113538339,0.35091366435312465,205.70923704801996,0.12078826590416684,0.6056899323191973,0.7742882215890164,0.02913168690674118,0.012151813094679107,0.0035577628113442603,0.0008790140856163095,15.914506180277277,0.13025441475661412,100.0,2010-07-27 11:05:16
492,0.30507246122622333,0.3534025622933907,243.9672580702756,0.13675651006470138,0.47259508635986286,0.7646097450318097,0.028895006574002808,0.013224801819901906,0.004585254437955728,0.000918840994874478,21.673889032126155,0.1790386428162787,100.0,2010-07-27 11:05:51
493,0.30161902290671644,0.3477163615608909,222.29169911706515,0.1325716697576282,0.2933017098104079,0.7639506462432993,0.029401995771016248,0.011536539481019872,0.0046002671163575745,0.0010163167022853865,22.178570009410155,0.24403649705272418,100.0,2010-07-27 11:06:26
494,0.3067529742773877,0.3609372470804197,232.75573785703938,0.15012103417234554,1.7350054870733264e-12,0.8292311710799989,0.02836988543672077,0.008489516002554648,0.004869022170982968,0.0010633072961015457,22.520239949222983,0.29958743309196917,100.0,2010-07-27 11:07:01
495,0.30593136278397765,0.35633670616050006,219.10140821156153,0.14145425521730842,0.31721899007334753,0.7683858769964238,0.028748456390922644,0.01341787299359998,0.004893688413553485,0.0011069124779480343,21.280604367743912,0.2320087396903332,100.0,2010-07-27 11:07:36
496,0.3144798380352612,0.358457625534109,213.25752270840005,0.12268615413975364,0.5657608178102519,0.7769070060058975,0.02850479366695465,0.011948999882074958,0.0037542241861571223,0.000887876186551155,16.96055640753955,0.14198106984431225,100.0,2010-07-27 11:08:11
497,0.3086048753055154,0.3566196147844476,200.85064007483098,0.13463852656549433,0.3390271328642713,0.8145506337585731,0.028750262912891913,0.009908990970673352,0.003908389166966846,0.0010055181905037887,16.777722726193087,0.19509858363540336,100.0,2010-07-27 11:08:46
498,0.3053232024888118,0.3500384300718378,201.09481035317305,0.12774376680254568,0.3678569897146328,0.7704921497568735,0.02925376182484321,0.011720435864237988,0.004137979783143781,0.001052910005333413,18.83004748751554,0.21253687425710757,100.0,2010-07-27 11:09:21
499,0.3034028084776602,0.34424424535477527,213.72259949247152,0.1186408703361888,0.5437880979206634,0.7471539954374913,0.029657874254925342,0.012265195283620911,0.00382169376354977,0.0008979826131741779,18.765371036052287,0.16171907386039397,100.0,2010-07-27 11:09:56
500,0.30227241161228097,0.3474765774327092,195.0308565294084,0.13009269906597457,0.36098647976705134,0.7677610234181721,0.029506257135165744,0.012501798949821044,0.004222703400677007,0.001116134075885842,18.567194999971786,0.21777355820655803,100.0,2010-07-27 11:10:32
501,0.3070539935458644,0.354619055802038,212.09742835146804,0.134130023409476,0.5457891713963026,0.8331876217731949,0.028875122000890797,0.00969422330219641,0.003399488985100825,0.000809427625036024,14.272719063953172,0.1235593103442885,100.0,2010-07-27 11:11:07
502,0.3061074157198928,0.3565644558709265,224.29741602212644,0.14150888940343156,0.39848596764711997,0.8084813607716859,0.02871306282264466,0.010964541102821612,0.004219752229314933,0.0009280487875940941,18.286453644036246,0.17892675580823209,100.0,2010-07-27 11:11:42
503,0.3055414433481205,0.35450490380478017,188.14970985473352,0.1381178650313481,2.8936474395013974e-14,0.787125543871226,0.028984232360266652,0.010482006300286575,0.00473414762640995,0.001563209960226162,23.199003579780566,0.36462187929974166,100.0,2010-07-27 11:12:17
504,0.2972086399621396,0.3417993114368715,224.65801288519847,0.13045863459256135,0.4787233385309341,0.7782743591278719,0.029897687838165495,0.011415555267984195,0.003977470235899175,0.0008758364157490052,19.034535108005283,0.1696146441362959,100.0,2010-07-27 11:12:52
505,0.3031488945562066,0.3498305125563325,219.29205291154724,0.1334406700519266,0.48696004246340185,0.8048807516314023,0.029241930832147305,0.010567459356856514,0.0037930019951101716,0.0008631137835285843,16.99510136986612,0.15361631520395422,100.0,2010-07-27 11:13:27
506,0.31292465417853776,0.36369747007532843,234.1507741120994,0.1396017846543576,0.38913731258325795,0.7969803155616395,0.028111728741774932,0.011326002087322628,0.004469837171667235,0.0009302404162336894,19.932688980844702,0.18869115626837146,100.0,2010-07-27 11:14:02
507,0.31264407043084513,0.36173118665978105,181.33032968845842,0.13570053686054945,0.15655197511320545,0.7922809550228118,0.028425479349824832,0.011091872534773261,0.004443685194514386,0.001458411629491127,19.469275802378828,0.2879933708007229,100.0,2010-07-27 11:14:37
508,0.3116477719551626,0.3705106068052646,230.63733981901896,0.15886950000608088,0.33065932999723413,0.8307715420985352,0.027695349996040158,0.011610033339892521,0.004688489057800839,0.0009996063889582782,18.17018249465175,0.18567301119527396,100.0,2010-07-27 11:15:12
509,0.308618947619138,0.35737806877453054,199.5924419730068,0.1364356837077057,0.5563060310448719,0.8340128101486931,0.02871129502997241,0.01063890716128381,0.0034250979247471202,0.0008703218069545509,13.26043355332188,0.12029891414698005,100.0,2010-07-27 11:15:47
