,flashlet_number,fyield,datetime,seq,seq_time,pfd,led_sequence
38571,72,0.16128800000000001,2016-07-06 23:46:26,275.0,144,0.00046259999999999997,3
38572,73,0.162419,2016-07-06 23:46:26,275.0,146,0.00046259999999999997,3
38573,74,0.160169,2016-07-06 23:46:26,275.0,148,0.00046259999999999997,3
38574,75,0.15698900000000002,2016-07-06 23:46:26,275.0,150,0.00046259999999999997,3
38575,76,0.15935,2016-07-06 23:46:26,275.0,152,0.00046259999999999997,3
38576,77,0.159477,2016-07-06 23:46:26,275.0,154,0.00046259999999999997,3
38577,78,0.155024,2016-07-06 23:46:26,275.0,156,0.00046259999999999997,3
38578,79,0.161123,2016-07-06 23:46:26,275.0,158,0.00046259999999999997,3
38579,80,0.155001,2016-07-06 23:46:26,275.0,160,0.00046259999999999997,3
38580,81,0.156962,2016-07-06 23:46:26,275.0,162,0.00046259999999999997,3
38581,82,0.162142,2016-07-06 23:46:26,275.0,164,0.00046259999999999997,3
38582,83,0.158443,2016-07-06 23:46:26,275.0,166,0.00046259999999999997,3
38583,84,0.152647,2016-07-06 23:46:26,275.0,168,0.00046259999999999997,3
38584,85,0.15762,2016-07-06 23:46:26,275.0,170,0.00046259999999999997,3
38585,86,0.161465,2016-07-06 23:46:26,275.0,172,0.00046259999999999997,3
38586,87,0.159446,2016-07-06 23:46:26,275.0,174,0.00046259999999999997,3
38587,88,0.155635,2016-07-06 23:46:26,275.0,176,0.00046259999999999997,3
38588,89,0.16517300000000001,2016-07-06 23:46:26,275.0,178,0.00046259999999999997,3
38589,90,0.16023099999999998,2016-07-06 23:46:26,275.0,180,0.00046259999999999997,3
38590,91,0.162646,2016-07-06 23:46:26,275.0,182,0.00046259999999999997,3
38591,92,0.164134,2016-07-06 23:46:26,275.0,184,0.00046259999999999997,3
38592,93,0.15776199999999999,2016-07-06 23:46:26,275.0,186,0.00046259999999999997,3
38593,94,0.16530699999999998,2016-07-06 23:46:26,275.0,188,0.00046259999999999997,3
38594,95,0.151566,2016-07-06 23:46:26,275.0,190,0.00046259999999999997,3
38595,96,0.155112,2016-07-06 23:46:26,275.0,192,0.00046259999999999997,3
38596,97,0.15482,2016-07-06 23:46:26,275.0,194,0.00046259999999999997,3
38597,98,0.156774,2016-07-06 23:46:26,275.0,196,0.00046259999999999997,3
38598,99,0.161192,2016-07-06 23:46:26,275.0,198,0.00046259999999999997,3
38599,100,0.157527,2016-07-06 23:46:26,275.0,200,0.00046259999999999997,3
38600,101,0.151343,2016-07-06 23:46:26,275.0,350,0.00046259999999999997,3
38601,102,0.150936,2016-07-06 23:46:26,275.0,502,0.00046259999999999997,3
38602,103,0.147713,2016-07-06 23:46:26,275.0,657,0.00046259999999999997,3
38603,104,0.156966,2016-07-06 23:46:26,275.0,814,0.00046259999999999997,3
38604,105,0.155504,2016-07-06 23:46:26,275.0,973,0.00046259999999999997,3
38605,106,0.146829,2016-07-06 23:46:26,275.0,1134,0.00046259999999999997,3
38606,107,0.14698599999999998,2016-07-06 23:46:26,275.0,1298,0.00046259999999999997,3
38607,108,0.145979,2016-07-06 23:46:26,275.0,1465,0.00046259999999999997,3
38608,109,0.144771,2016-07-06 23:46:26,275.0,1634,0.00046259999999999997,3
38609,110,0.14666700000000002,2016-07-06 23:46:26,275.0,1805,0.00046259999999999997,3
38610,111,0.148794,2016-07-06 23:46:26,275.0,1979,0.00046259999999999997,3
38611,112,0.146779,2016-07-06 23:46:26,275.0,2156,0.00046259999999999997,3
38612,113,0.145906,2016-07-06 23:46:26,275.0,2336,0.00046259999999999997,3
38613,114,0.146536,2016-07-06 23:46:26,275.0,2518,0.00046259999999999997,3
38614,115,0.14845899999999998,2016-07-06 23:46:26,275.0,2702,0.00046259999999999997,3
38615,116,0.144598,2016-07-06 23:46:26,275.0,2890,0.00046259999999999997,3
38616,117,0.144956,2016-07-06 23:46:26,275.0,3080,0.00046259999999999997,3
38617,118,0.14993599999999999,2016-07-06 23:46:26,275.0,3273,0.00046259999999999997,3
38618,119,0.14363299999999998,2016-07-06 23:46:26,275.0,3470,0.00046259999999999997,3
38619,120,0.147063,2016-07-06 23:46:26,275.0,3669,0.00046259999999999997,3
38620,121,0.149313,2016-07-06 23:46:26,275.0,3871,0.00046259999999999997,3
38621,122,0.15224300000000002,2016-07-06 23:46:26,275.0,4076,0.00046259999999999997,3
38622,123,0.145044,2016-07-06 23:46:26,275.0,4284,0.00046259999999999997,3
38623,124,0.150101,2016-07-06 23:46:26,275.0,4495,0.00046259999999999997,3
38624,125,0.155093,2016-07-06 23:46:26,275.0,4709,0.00046259999999999997,3
38625,126,0.14710499999999999,2016-07-06 23:46:26,275.0,4927,0.00046259999999999997,3
38626,127,0.14915499999999998,2016-07-06 23:46:26,275.0,5148,0.00046259999999999997,3
38627,128,0.14924400000000002,2016-07-06 23:46:26,275.0,5372,0.00046259999999999997,3
38628,129,0.151367,2016-07-06 23:46:26,275.0,5600,0.00046259999999999997,3
38629,130,0.152555,2016-07-06 23:46:26,275.0,5831,0.00046259999999999997,3
38630,131,0.14743599999999998,2016-07-06 23:46:26,275.0,6065,0.00046259999999999997,3
38631,132,0.148171,2016-07-06 23:46:26,275.0,6303,0.00046259999999999997,3
38632,133,0.150517,2016-07-06 23:46:26,275.0,6545,0.00046259999999999997,3
38633,134,0.155789,2016-07-06 23:46:26,275.0,6790,0.00046259999999999997,3
38634,135,0.152186,2016-07-06 23:46:26,275.0,7039,0.00046259999999999997,3
38635,136,0.148805,2016-07-06 23:46:26,275.0,7291,0.00046259999999999997,3
38636,137,0.147475,2016-07-06 23:46:26,275.0,7548,0.00046259999999999997,3
38637,138,0.15547,2016-07-06 23:46:26,275.0,7808,0.00046259999999999997,3
38638,139,0.154447,2016-07-06 23:46:26,275.0,8072,0.00046259999999999997,3
38639,140,0.152066,2016-07-06 23:46:26,275.0,8340,0.00046259999999999997,3
38920,1,0.138318,2016-07-06 23:50:50,278.0,2,0.00046259999999999997,3
38921,2,0.146832,2016-07-06 23:50:50,278.0,4,0.00046259999999999997,3
38922,3,0.140479,2016-07-06 23:50:50,278.0,6,0.00046259999999999997,3
38923,4,0.144517,2016-07-06 23:50:50,278.0,8,0.00046259999999999997,3
38924,5,0.143617,2016-07-06 23:50:50,278.0,10,0.00046259999999999997,3
38925,6,0.144787,2016-07-06 23:50:50,278.0,12,0.00046259999999999997,3
38926,7,0.151174,2016-07-06 23:50:50,278.0,14,0.00046259999999999997,3
38927,8,0.146482,2016-07-06 23:50:50,278.0,16,0.00046259999999999997,3
38928,9,0.148725,2016-07-06 23:50:50,278.0,18,0.00046259999999999997,3
38929,10,0.14493699999999998,2016-07-06 23:50:50,278.0,20,0.00046259999999999997,3
38930,11,0.147844,2016-07-06 23:50:50,278.0,22,0.00046259999999999997,3
38931,12,0.152839,2016-07-06 23:50:50,278.0,24,0.00046259999999999997,3
38932,13,0.155643,2016-07-06 23:50:50,278.0,26,0.00046259999999999997,3
38933,14,0.152528,2016-07-06 23:50:50,278.0,28,0.00046259999999999997,3
38934,15,0.151428,2016-07-06 23:50:50,278.0,30,0.00046259999999999997,3
38935,16,0.154524,2016-07-06 23:50:50,278.0,32,0.00046259999999999997,3
38936,17,0.156697,2016-07-06 23:50:50,278.0,34,0.00046259999999999997,3
38937,18,0.153051,2016-07-06 23:50:50,278.0,36,0.00046259999999999997,3
38938,19,0.153905,2016-07-06 23:50:50,278.0,38,0.00046259999999999997,3
38939,20,0.149971,2016-07-06 23:50:50,278.0,40,0.00046259999999999997,3
38940,21,0.157197,2016-07-06 23:50:50,278.0,42,0.00046259999999999997,3
38941,22,0.151228,2016-07-06 23:50:50,278.0,44,0.00046259999999999997,3
38942,23,0.16085,2016-07-06 23:50:50,278.0,46,0.00046259999999999997,3
38943,24,0.159992,2016-07-06 23:50:50,278.0,48,0.00046259999999999997,3
38944,25,0.157654,2016-07-06 23:50:50,278.0,50,0.00046259999999999997,3
38945,26,0.150724,2016-07-06 23:50:50,278.0,52,0.00046259999999999997,3
38946,27,0.163707,2016-07-06 23:50:50,278.0,54,0.00046259999999999997,3
38947,28,0.160208,2016-07-06 23:50:50,278.0,56,0.00046259999999999997,3
38948,29,0.151555,2016-07-06 23:50:50,278.0,58,0.00046259999999999997,3
38949,30,0.143421,2016-07-06 23:50:50,278.0,60,0.00046259999999999997,3
38950,31,0.167011,2016-07-06 23:50:50,278.0,62,0.00046259999999999997,3
38951,32,0.153409,2016-07-06 23:50:50,278.0,64,0.00046259999999999997,3
38952,33,0.15845,2016-07-06 23:50:50,278.0,66,0.00046259999999999997,3
38953,34,0.159777,2016-07-06 23:50:50,278.0,68,0.00046259999999999997,3
38954,35,0.155701,2016-07-06 23:50:50,278.0,70,0.00046259999999999997,3
38955,36,0.15853499999999998,2016-07-06 23:50:50,278.0,72,0.00046259999999999997,3
38956,37,0.15895,2016-07-06 23:50:50,278.0,74,0.00046259999999999997,3
38957,38,0.159181,2016-07-06 23:50:50,278.0,76,0.00046259999999999997,3
38958,39,0.148705,2016-07-06 23:50:50,278.0,78,0.00046259999999999997,3
38959,40,0.155128,2016-07-06 23:50:50,278.0,80,0.00046259999999999997,3
38960,41,0.16161099999999998,2016-07-06 23:50:50,278.0,82,0.00046259999999999997,3
38961,42,0.154693,2016-07-06 23:50:50,278.0,84,0.00046259999999999997,3
38962,43,0.16318,2016-07-06 23:50:50,278.0,86,0.00046259999999999997,3
38963,44,0.162704,2016-07-06 23:50:50,278.0,88,0.00046259999999999997,3
38964,45,0.156358,2016-07-06 23:50:50,278.0,90,0.00046259999999999997,3
38965,46,0.165696,2016-07-06 23:50:50,278.0,92,0.00046259999999999997,3
38966,47,0.163554,2016-07-06 23:50:50,278.0,94,0.00046259999999999997,3
38967,48,0.158639,2016-07-06 23:50:50,278.0,96,0.00046259999999999997,3
38968,49,0.15923900000000002,2016-07-06 23:50:50,278.0,98,0.00046259999999999997,3
38969,50,0.157854,2016-07-06 23:50:50,278.0,100,0.00046259999999999997,3
38970,51,0.161181,2016-07-06 23:50:50,278.0,102,0.00046259999999999997,3
38971,52,0.161881,2016-07-06 23:50:50,278.0,104,0.00046259999999999997,3
38972,53,0.161715,2016-07-06 23:50:50,278.0,106,0.00046259999999999997,3
38973,54,0.159546,2016-07-06 23:50:50,278.0,108,0.00046259999999999997,3
38974,55,0.155339,2016-07-06 23:50:50,278.0,110,0.00046259999999999997,3
38975,56,0.161854,2016-07-06 23:50:50,278.0,112,0.00046259999999999997,3
38976,57,0.15668900000000002,2016-07-06 23:50:50,278.0,114,0.00046259999999999997,3
38977,58,0.155451,2016-07-06 23:50:50,278.0,116,0.00046259999999999997,3
38978,59,0.156581,2016-07-06 23:50:50,278.0,118,0.00046259999999999997,3
38979,60,0.159316,2016-07-06 23:50:50,278.0,120,0.00046259999999999997,3
38980,61,0.160104,2016-07-06 23:50:50,278.0,122,0.00046259999999999997,3
38981,62,0.155862,2016-07-06 23:50:50,278.0,124,0.00046259999999999997,3
38982,63,0.155574,2016-07-06 23:50:50,278.0,126,0.00046259999999999997,3
38983,64,0.159915,2016-07-06 23:50:50,278.0,128,0.00046259999999999997,3
38984,65,0.160965,2016-07-06 23:50:50,278.0,130,0.00046259999999999997,3
38985,66,0.15945,2016-07-06 23:50:50,278.0,132,0.00046259999999999997,3
38986,67,0.159135,2016-07-06 23:50:50,278.0,134,0.00046259999999999997,3
38987,68,0.158485,2016-07-06 23:50:50,278.0,136,0.00046259999999999997,3
38988,69,0.154897,2016-07-06 23:50:50,278.0,138,0.00046259999999999997,3
38989,70,0.163411,2016-07-06 23:50:50,278.0,140,0.00046259999999999997,3
38990,71,0.159358,2016-07-06 23:50:50,278.0,142,0.00046259999999999997,3
38991,72,0.162623,2016-07-06 23:50:50,278.0,144,0.00046259999999999997,3
38992,73,0.156427,2016-07-06 23:50:50,278.0,146,0.00046259999999999997,3
38993,74,0.15867699999999998,2016-07-06 23:50:50,278.0,148,0.00046259999999999997,3
38994,75,0.159742,2016-07-06 23:50:50,278.0,150,0.00046259999999999997,3
38995,76,0.160881,2016-07-06 23:50:50,278.0,152,0.00046259999999999997,3
38996,77,0.157666,2016-07-06 23:50:50,278.0,154,0.00046259999999999997,3
38997,78,0.160092,2016-07-06 23:50:50,278.0,156,0.00046259999999999997,3
38998,79,0.160339,2016-07-06 23:50:50,278.0,158,0.00046259999999999997,3
38999,80,0.157158,2016-07-06 23:50:50,278.0,160,0.00046259999999999997,3
39000,81,0.160315,2016-07-06 23:50:50,278.0,162,0.00046259999999999997,3
39001,82,0.166434,2016-07-06 23:50:50,278.0,164,0.00046259999999999997,3
39002,83,0.1583,2016-07-06 23:50:50,278.0,166,0.00046259999999999997,3
39003,84,0.158366,2016-07-06 23:50:50,278.0,168,0.00046259999999999997,3
39004,85,0.15723499999999999,2016-07-06 23:50:50,278.0,170,0.00046259999999999997,3
39005,86,0.161511,2016-07-06 23:50:50,278.0,172,0.00046259999999999997,3
39006,87,0.154001,2016-07-06 23:50:50,278.0,174,0.00046259999999999997,3
39007,88,0.157116,2016-07-06 23:50:50,278.0,176,0.00046259999999999997,3
39008,89,0.159196,2016-07-06 23:50:50,278.0,178,0.00046259999999999997,3
39009,90,0.160154,2016-07-06 23:50:50,278.0,180,0.00046259999999999997,3
39010,91,0.160642,2016-07-06 23:50:50,278.0,182,0.00046259999999999997,3
39011,92,0.159127,2016-07-06 23:50:50,278.0,184,0.00046259999999999997,3
39012,93,0.164753,2016-07-06 23:50:50,278.0,186,0.00046259999999999997,3
39013,94,0.160369,2016-07-06 23:50:50,278.0,188,0.00046259999999999997,3
39014,95,0.154166,2016-07-06 23:50:50,278.0,190,0.00046259999999999997,3
39015,96,0.16634200000000002,2016-07-06 23:50:50,278.0,192,0.00046259999999999997,3
39016,97,0.160715,2016-07-06 23:50:50,278.0,194,0.00046259999999999997,3
39017,98,0.154974,2016-07-06 23:50:50,278.0,196,0.00046259999999999997,3
39018,99,0.156804,2016-07-06 23:50:50,278.0,198,0.00046259999999999997,3
39019,100,0.159073,2016-07-06 23:50:50,278.0,200,0.00046259999999999997,3
39020,101,0.155554,2016-07-06 23:50:50,278.0,350,0.00046259999999999997,3
39021,102,0.154362,2016-07-06 23:50:50,278.0,502,0.00046259999999999997,3
39022,103,0.158585,2016-07-06 23:50:50,278.0,657,0.00046259999999999997,3
39023,104,0.153866,2016-07-06 23:50:50,278.0,814,0.00046259999999999997,3
39024,105,0.151078,2016-07-06 23:50:50,278.0,973,0.00046259999999999997,3
39025,106,0.149386,2016-07-06 23:50:50,278.0,1134,0.00046259999999999997,3
39026,107,0.148713,2016-07-06 23:50:50,278.0,1298,0.00046259999999999997,3
39027,108,0.153555,2016-07-06 23:50:50,278.0,1465,0.00046259999999999997,3
39028,109,0.14987799999999998,2016-07-06 23:50:50,278.0,1634,0.00046259999999999997,3
39029,110,0.14813199999999999,2016-07-06 23:50:50,278.0,1805,0.00046259999999999997,3
39030,111,0.151832,2016-07-06 23:50:50,278.0,1979,0.00046259999999999997,3
39031,112,0.15302000000000002,2016-07-06 23:50:50,278.0,2156,0.00046259999999999997,3
39032,113,0.147063,2016-07-06 23:50:50,278.0,2336,0.00046259999999999997,3
39033,114,0.15139,2016-07-06 23:50:50,278.0,2518,0.00046259999999999997,3
39034,115,0.15325899999999998,2016-07-06 23:50:50,278.0,2702,0.00046259999999999997,3
39035,116,0.152228,2016-07-06 23:50:50,278.0,2890,0.00046259999999999997,3
39036,117,0.145671,2016-07-06 23:50:50,278.0,3080,0.00046259999999999997,3
39037,118,0.15061300000000002,2016-07-06 23:50:50,278.0,3273,0.00046259999999999997,3
39038,119,0.148009,2016-07-06 23:50:50,278.0,3470,0.00046259999999999997,3
39039,120,0.146925,2016-07-06 23:50:50,278.0,3669,0.00046259999999999997,3
39040,121,0.150409,2016-07-06 23:50:50,278.0,3871,0.00046259999999999997,3
39041,122,0.149071,2016-07-06 23:50:50,278.0,4076,0.00046259999999999997,3
39042,123,0.154374,2016-07-06 23:50:50,278.0,4284,0.00046259999999999997,3
39043,124,0.146213,2016-07-06 23:50:50,278.0,4495,0.00046259999999999997,3
39044,125,0.147329,2016-07-06 23:50:50,278.0,4709,0.00046259999999999997,3
39045,126,0.15257,2016-07-06 23:50:50,278.0,4927,0.00046259999999999997,3
39046,127,0.15548499999999998,2016-07-06 23:50:50,278.0,5148,0.00046259999999999997,3
39047,128,0.150767,2016-07-06 23:50:50,278.0,5372,0.00046259999999999997,3
39048,129,0.14638199999999998,2016-07-06 23:50:50,278.0,5600,0.00046259999999999997,3
39049,130,0.155697,2016-07-06 23:50:50,278.0,5831,0.00046259999999999997,3
39050,131,0.147021,2016-07-06 23:50:50,278.0,6065,0.00046259999999999997,3
39051,132,0.15182400000000001,2016-07-06 23:50:50,278.0,6303,0.00046259999999999997,3
39052,133,0.15241300000000002,2016-07-06 23:50:50,278.0,6545,0.00046259999999999997,3
39053,134,0.146536,2016-07-06 23:50:50,278.0,6790,0.00046259999999999997,3
39054,135,0.151874,2016-07-06 23:50:50,278.0,7039,0.00046259999999999997,3
39055,136,0.14927100000000001,2016-07-06 23:50:50,278.0,7291,0.00046259999999999997,3
39056,137,0.15099,2016-07-06 23:50:50,278.0,7548,0.00046259999999999997,3
39057,138,0.14463299999999998,2016-07-06 23:50:50,278.0,7808,0.00046259999999999997,3
39058,139,0.148378,2016-07-06 23:50:50,278.0,8072,0.00046259999999999997,3
39059,140,0.154628,2016-07-06 23:50:50,278.0,8340,0.00046259999999999997,3
39340,1,0.143548,2016-07-06 23:55:14,281.0,2,0.00046259999999999997,3
39341,2,0.144375,2016-07-06 23:55:14,281.0,4,0.00046259999999999997,3
39342,3,0.148517,2016-07-06 23:55:14,281.0,6,0.00046259999999999997,3
39343,4,0.14396,2016-07-06 23:55:14,281.0,8,0.00046259999999999997,3
39344,5,0.144679,2016-07-06 23:55:14,281.0,10,0.00046259999999999997,3
39345,6,0.14590899999999998,2016-07-06 23:55:14,281.0,12,0.00046259999999999997,3
39346,7,0.149797,2016-07-06 23:55:14,281.0,14,0.00046259999999999997,3
39347,8,0.147271,2016-07-06 23:55:14,281.0,16,0.00046259999999999997,3
39348,9,0.143233,2016-07-06 23:55:14,281.0,18,0.00046259999999999997,3
39349,10,0.146406,2016-07-06 23:55:14,281.0,20,0.00046259999999999997,3
39350,11,0.146352,2016-07-06 23:55:14,281.0,22,0.00046259999999999997,3
39351,12,0.146467,2016-07-06 23:55:14,281.0,24,0.00046259999999999997,3
39352,13,0.14859,2016-07-06 23:55:14,281.0,26,0.00046259999999999997,3
39353,14,0.15753499999999998,2016-07-06 23:55:14,281.0,28,0.00046259999999999997,3
39354,15,0.15442,2016-07-06 23:55:14,281.0,30,0.00046259999999999997,3
39355,16,0.147452,2016-07-06 23:55:14,281.0,32,0.00046259999999999997,3
39356,17,0.16556099999999999,2016-07-06 23:55:14,281.0,34,0.00046259999999999997,3
39357,18,0.152839,2016-07-06 23:55:14,281.0,36,0.00046259999999999997,3
39358,19,0.155866,2016-07-06 23:55:14,281.0,38,0.00046259999999999997,3
39359,20,0.148548,2016-07-06 23:55:14,281.0,40,0.00046259999999999997,3
39360,21,0.151936,2016-07-06 23:55:14,281.0,42,0.00046259999999999997,3
39361,22,0.155097,2016-07-06 23:55:14,281.0,44,0.00046259999999999997,3
39362,23,0.153339,2016-07-06 23:55:14,281.0,46,0.00046259999999999997,3
39363,24,0.156581,2016-07-06 23:55:14,281.0,48,0.00046259999999999997,3
39364,25,0.157147,2016-07-06 23:55:14,281.0,50,0.00046259999999999997,3
39365,26,0.142764,2016-07-06 23:55:14,281.0,52,0.00046259999999999997,3
39366,27,0.156908,2016-07-06 23:55:14,281.0,54,0.00046259999999999997,3
39367,28,0.159842,2016-07-06 23:55:14,281.0,56,0.00046259999999999997,3
39368,29,0.152428,2016-07-06 23:55:14,281.0,58,0.00046259999999999997,3
39369,30,0.155151,2016-07-06 23:55:14,281.0,60,0.00046259999999999997,3
39370,31,0.160196,2016-07-06 23:55:14,281.0,62,0.00046259999999999997,3
39371,32,0.154055,2016-07-06 23:55:14,281.0,64,0.00046259999999999997,3
39372,33,0.156281,2016-07-06 23:55:14,281.0,66,0.00046259999999999997,3
39373,34,0.155658,2016-07-06 23:55:14,281.0,68,0.00046259999999999997,3
39374,35,0.164653,2016-07-06 23:55:14,281.0,70,0.00046259999999999997,3
39375,36,0.158943,2016-07-06 23:55:14,281.0,72,0.00046259999999999997,3
39376,37,0.155666,2016-07-06 23:55:14,281.0,74,0.00046259999999999997,3
39377,38,0.162465,2016-07-06 23:55:14,281.0,76,0.00046259999999999997,3
39378,39,0.15925799999999998,2016-07-06 23:55:14,281.0,78,0.00046259999999999997,3
39379,40,0.159708,2016-07-06 23:55:14,281.0,80,0.00046259999999999997,3
39380,41,0.16278099999999998,2016-07-06 23:55:14,281.0,82,0.00046259999999999997,3
39381,42,0.157316,2016-07-06 23:55:14,281.0,84,0.00046259999999999997,3
39382,43,0.152832,2016-07-06 23:55:14,281.0,86,0.00046259999999999997,3
39383,44,0.157816,2016-07-06 23:55:14,281.0,88,0.00046259999999999997,3
39384,45,0.1603,2016-07-06 23:55:14,281.0,90,0.00046259999999999997,3
39385,46,0.155255,2016-07-06 23:55:14,281.0,92,0.00046259999999999997,3
39386,47,0.164173,2016-07-06 23:55:14,281.0,94,0.00046259999999999997,3
39387,48,0.160358,2016-07-06 23:55:14,281.0,96,0.00046259999999999997,3
39388,49,0.155747,2016-07-06 23:55:14,281.0,98,0.00046259999999999997,3
39389,50,0.155666,2016-07-06 23:55:14,281.0,100,0.00046259999999999997,3
39390,51,0.153051,2016-07-06 23:55:14,281.0,102,0.00046259999999999997,3
39391,52,0.160923,2016-07-06 23:55:14,281.0,104,0.00046259999999999997,3
39392,53,0.160369,2016-07-06 23:55:14,281.0,106,0.00046259999999999997,3
39393,54,0.161896,2016-07-06 23:55:14,281.0,108,0.00046259999999999997,3
39394,55,0.15747,2016-07-06 23:55:14,281.0,110,0.00046259999999999997,3
39395,56,0.159958,2016-07-06 23:55:14,281.0,112,0.00046259999999999997,3
39396,57,0.154751,2016-07-06 23:55:14,281.0,114,0.00046259999999999997,3
39397,58,0.15546600000000002,2016-07-06 23:55:14,281.0,116,0.00046259999999999997,3
39398,59,0.157589,2016-07-06 23:55:14,281.0,118,0.00046259999999999997,3
39399,60,0.157647,2016-07-06 23:55:14,281.0,120,0.00046259999999999997,3
39400,61,0.157185,2016-07-06 23:55:14,281.0,122,0.00046259999999999997,3
39401,62,0.162377,2016-07-06 23:55:14,281.0,124,0.00046259999999999997,3
39402,63,0.162773,2016-07-06 23:55:14,281.0,126,0.00046259999999999997,3
39403,64,0.155001,2016-07-06 23:55:14,281.0,128,0.00046259999999999997,3
39404,65,0.15445799999999998,2016-07-06 23:55:14,281.0,130,0.00046259999999999997,3
39405,66,0.153124,2016-07-06 23:55:14,281.0,132,0.00046259999999999997,3
39406,67,0.16330699999999998,2016-07-06 23:55:14,281.0,134,0.00046259999999999997,3
39407,68,0.156974,2016-07-06 23:55:14,281.0,136,0.00046259999999999997,3
39408,69,0.16179200000000002,2016-07-06 23:55:14,281.0,138,0.00046259999999999997,3
39409,70,0.16103499999999998,2016-07-06 23:55:14,281.0,140,0.00046259999999999997,3
39410,71,0.158885,2016-07-06 23:55:14,281.0,142,0.00046259999999999997,3
39411,72,0.15784700000000002,2016-07-06 23:55:14,281.0,144,0.00046259999999999997,3
39412,73,0.157712,2016-07-06 23:55:14,281.0,146,0.00046259999999999997,3
39413,74,0.156351,2016-07-06 23:55:14,281.0,148,0.00046259999999999997,3
39414,75,0.162096,2016-07-06 23:55:14,281.0,150,0.00046259999999999997,3
39415,76,0.16304200000000002,2016-07-06 23:55:14,281.0,152,0.00046259999999999997,3
39416,77,0.157797,2016-07-06 23:55:14,281.0,154,0.00046259999999999997,3
39417,78,0.151943,2016-07-06 23:55:14,281.0,156,0.00046259999999999997,3
39418,79,0.156289,2016-07-06 23:55:14,281.0,158,0.00046259999999999997,3
39419,80,0.16083499999999998,2016-07-06 23:55:14,281.0,160,0.00046259999999999997,3
39420,81,0.158216,2016-07-06 23:55:14,281.0,162,0.00046259999999999997,3
39421,82,0.162719,2016-07-06 23:55:14,281.0,164,0.00046259999999999997,3
39422,83,0.164277,2016-07-06 23:55:14,281.0,166,0.00046259999999999997,3
39423,84,0.166069,2016-07-06 23:55:14,281.0,168,0.00046259999999999997,3
39424,85,0.153393,2016-07-06 23:55:14,281.0,170,0.00046259999999999997,3
39425,86,0.162411,2016-07-06 23:55:14,281.0,172,0.00046259999999999997,3
39426,87,0.162838,2016-07-06 23:55:14,281.0,174,0.00046259999999999997,3
39427,88,0.15357,2016-07-06 23:55:14,281.0,176,0.00046259999999999997,3
39428,89,0.161719,2016-07-06 23:55:14,281.0,178,0.00046259999999999997,3
39429,90,0.163846,2016-07-06 23:55:14,281.0,180,0.00046259999999999997,3
39430,91,0.153316,2016-07-06 23:55:14,281.0,182,0.00046259999999999997,3
39431,92,0.16048800000000002,2016-07-06 23:55:14,281.0,184,0.00046259999999999997,3
39432,93,0.162123,2016-07-06 23:55:14,281.0,186,0.00046259999999999997,3
39433,94,0.161869,2016-07-06 23:55:14,281.0,188,0.00046259999999999997,3
39434,95,0.163246,2016-07-06 23:55:14,281.0,190,0.00046259999999999997,3
39435,96,0.1595,2016-07-06 23:55:14,281.0,192,0.00046259999999999997,3
39436,97,0.154978,2016-07-06 23:55:14,281.0,194,0.00046259999999999997,3
39437,98,0.153585,2016-07-06 23:55:14,281.0,196,0.00046259999999999997,3
39438,99,0.16231900000000002,2016-07-06 23:55:14,281.0,198,0.00046259999999999997,3
39439,100,0.160427,2016-07-06 23:55:14,281.0,200,0.00046259999999999997,3
39440,101,0.154797,2016-07-06 23:55:14,281.0,350,0.00046259999999999997,3
39441,102,0.154582,2016-07-06 23:55:14,281.0,502,0.00046259999999999997,3
39442,103,0.152328,2016-07-06 23:55:14,281.0,657,0.00046259999999999997,3
39443,104,0.150455,2016-07-06 23:55:14,281.0,814,0.00046259999999999997,3
39444,105,0.14799400000000001,2016-07-06 23:55:14,281.0,973,0.00046259999999999997,3
39445,106,0.150528,2016-07-06 23:55:14,281.0,1134,0.00046259999999999997,3
39446,107,0.147886,2016-07-06 23:55:14,281.0,1298,0.00046259999999999997,3
39447,108,0.146732,2016-07-06 23:55:14,281.0,1465,0.00046259999999999997,3
39448,109,0.145483,2016-07-06 23:55:14,281.0,1634,0.00046259999999999997,3
39449,110,0.15603499999999998,2016-07-06 23:55:14,281.0,1805,0.00046259999999999997,3
39450,111,0.143294,2016-07-06 23:55:14,281.0,1979,0.00046259999999999997,3
39451,112,0.151836,2016-07-06 23:55:14,281.0,2156,0.00046259999999999997,3
39452,113,0.148728,2016-07-06 23:55:14,281.0,2336,0.00046259999999999997,3
39453,114,0.147955,2016-07-06 23:55:14,281.0,2518,0.00046259999999999997,3
39454,115,0.151751,2016-07-06 23:55:14,281.0,2702,0.00046259999999999997,3
39455,116,0.150851,2016-07-06 23:55:14,281.0,2890,0.00046259999999999997,3
39456,117,0.146344,2016-07-06 23:55:14,281.0,3080,0.00046259999999999997,3
39457,118,0.147121,2016-07-06 23:55:14,281.0,3273,0.00046259999999999997,3
39458,119,0.146509,2016-07-06 23:55:14,281.0,3470,0.00046259999999999997,3
39459,120,0.148921,2016-07-06 23:55:14,281.0,3669,0.00046259999999999997,3
39460,121,0.155197,2016-07-06 23:55:14,281.0,3871,0.00046259999999999997,3
39461,122,0.149055,2016-07-06 23:55:14,281.0,4076,0.00046259999999999997,3
39462,123,0.150867,2016-07-06 23:55:14,281.0,4284,0.00046259999999999997,3
39463,124,0.153978,2016-07-06 23:55:14,281.0,4495,0.00046259999999999997,3
